gss_code_ward,ward_name,lad22cd,lad22nm,Simpson's 2021,Simpson's standardised 2021
E05013804,Queen's Park,E09000033,Westminster,2.88595750809415,0.653494551740511
E05013805,Regent's Park,E09000033,Westminster,4.25689026274965,0.765086732737604
E05013806,St James's,E09000033,Westminster,3.80297249427248,0.737047795768688
E05013807,Vincent Square,E09000033,Westminster,3.46556842818854,0.711447048089972
E05013808,West End,E09000033,Westminster,4.47920520578384,0.776746106941308
E05013809,Westbourne,E09000033,Westminster,3.33476397605893,0.700128702607069
E05013810,Abbey,E09000024,Merton,2.59158882027472,0.614136319705996
E05013811,Cannon Hill,E09000024,Merton,2.28230183053635,0.561845858150587
E05013812,Colliers Wood,E09000024,Merton,2.83126204748397,0.646800619925428
E05013813,Cricket Green,E09000024,Merton,2.8152263922,0.644788780479379
E05013814,Figge's Marsh,E09000024,Merton,3.11718295027482,0.679197526756702
E05013815,Graveney,E09000024,Merton,3.4255273757277,0.70807414733109
E05013816,Hillside,E09000024,Merton,2.85007537605735,0.649132086680687
E05013817,Lavender Fields,E09000024,Merton,3.19229710968423,0.686745949502515
E05013818,Longthornton,E09000024,Merton,3.00996194413131,0.667769885944985
E05013819,Lower Morden,E09000024,Merton,1.92391026749943,0.4802252387271
E05013820,Merton Park,E09000024,Merton,2.56964761658837,0.610841582501626
E05013821,Pollards Hill,E09000024,Merton,2.65394119690334,0.623201900190247
E05013822,Ravensbury,E09000024,Merton,2.6336907389718,0.620304698193075
E05013823,Raynes Park,E09000024,Merton,2.50660067334432,0.601053326668984
E05013824,St Helier,E09000024,Merton,2.68426832838517,0.62745900272884
E05013825,Village,E09000024,Merton,2.32180719369165,0.569301015727317
E05013826,Wandle,E09000024,Merton,2.40571267576918,0.584322762201737
E05013827,West Barnes,E09000024,Merton,2.38649466255325,0.580975388006892
E05013828,Wimbledon Park,E09000024,Merton,2.20885455915327,0.547276666154364
E05013829,Wimbledon Town & Dundonald,E09000024,Merton,2.48135124806203,0.596993774750344
E05013882,Cann Hall,E09000031,Waltham Forest,3.23070279526805,0.690469825492868
E05013883,Cathall,E09000031,Waltham Forest,3.39912343104517,0.705806505622387
E05013884,Chapel End,E09000031,Waltham Forest,2.3969549072472,0.582803999784687
E05013885,Chingford Green,E09000031,Waltham Forest,1.57291016034339,0.364235780776134
E05013886,Endlebury,E09000031,Waltham Forest,1.69640053022485,0.410516571892693
E05013887,Forest,E09000031,Waltham Forest,2.71272696495925,0.631367250402577
E05013888,Grove Green,E09000031,Waltham Forest,3.21633366889074,0.689086984453052
E05013889,Hale End & Highams Park South,E09000031,Waltham Forest,1.79949570006491,0.444288752696699
E05013890,Hatch Lane & Highams Park North,E09000031,Waltham Forest,1.67009495034602,0.401231648659968
E05013891,High Street,E09000031,Waltham Forest,2.91287870999961,0.656696999924129
E05013892,Higham Hill,E09000031,Waltham Forest,2.52507855408457,0.603972716657705
E05013893,Hoe Street,E09000031,Waltham Forest,2.58754144742193,0.613532760607046
E05013894,Larkswood,E09000031,Waltham Forest,2.04666568283232,0.511400416595578
E05013895,Lea Bridge,E09000031,Waltham Forest,3.27975555367878,0.695099228087796
E05013896,Leyton,E09000031,Waltham Forest,3.09044760373386,0.676422276568674
E05013897,Leytonstone,E09000031,Waltham Forest,2.64114242757014,0.621375966111755
E05013898,Markhouse,E09000031,Waltham Forest,2.84441307647615,0.648433622995832
E05013899,St James,E09000031,Waltham Forest,2.69281867759273,0.628641910307174
E05013900,Upper Walthamstow,E09000031,Waltham Forest,2.21200195034939,0.547920832600511
E05013901,Valley,E09000031,Waltham Forest,2.17944505102322,0.541167601573385
E05013902,William Morris,E09000031,Waltham Forest,2.60969659069739,0.616813692609083
E05013903,Wood Street,E09000031,Waltham Forest,2.39025460473349,0.581634526288676
E05013904,Beckton,E09000025,Newham,3.63345200409265,0.724779631360585
E05013905,Boleyn,E09000025,Newham,3.18893914038486,0.686416091377863
E05013906,Canning Town North,E09000025,Newham,3.49832142032127,0.71414862162432
E05013907,Canning Town South,E09000025,Newham,3.67302673695451,0.727744971214354
E05013908,Custom House,E09000025,Newham,3.3583067607475,0.702230894542398
E05013909,East Ham,E09000025,Newham,3.3279286133597,0.699512785224545
E05013910,East Ham South,E09000025,Newham,3.10497590855335,0.677936309507176
E05013911,Forest Gate North,E09000025,Newham,3.11176590818,0.678639065563618
E05013912,Forest Gate South,E09000025,Newham,3.47780219446126,0.712462082635811
E05013913,Green Street East,E09000025,Newham,3.07192793821231,0.674471530545751
E05013914,Green Street West,E09000025,Newham,3.01010004098163,0.667785127940835
E05013915,Little Ilford,E09000025,Newham,3.2533031258189,0.692620096767562
E05013916,Manor Park,E09000025,Newham,3.27559205258377,0.694711678393772
E05013917,Maryland,E09000025,Newham,3.89014594154858,0.742940235398489
E05013918,Plaistow North,E09000025,Newham,3.35702154807568,0.702116895682954
E05013919,Plaistow South,E09000025,Newham,3.55529135490263,0.718729099762518
E05013920,Plaistow West & Canning Town East,E09000025,Newham,3.38819612685487,0.704857699330333
E05013921,Plashet,E09000025,Newham,2.89959291731519,0.655124002397575
E05013922,Royal Albert,E09000025,Newham,3.53539730949195,0.717146359387906
E05013923,Royal Victoria,E09000025,Newham,4.15433111538625,0.759287362459787
E05013924,Stratford,E09000025,Newham,3.92365342741769,0.745135492086991
E05013925,Stratford Olympic Park,E09000025,Newham,3.1052058221312,0.677960155532083
E05013926,Wall End,E09000025,Newham,3.33050595222984,0.699745319677186
E05013927,West Ham,E09000025,Newham,3.64793483560452,0.725872296226398
E05013928,Alexandra,E09000021,Kingston upon Thames,1.89441707287367,0.47213313566527
E05013929,Berrylands,E09000021,Kingston upon Thames,1.72713100244131,0.421005124344075
E05013930,Canbury Gardens,E09000021,Kingston upon Thames,2.48067758230951,0.596884332276264
E05013931,Chessington South & Malden Rushett,E09000021,Kingston upon Thames,1.58076983838813,0.367396836835097
E05013932,Coombe Hill,E09000021,Kingston upon Thames,2.89988429928363,0.655158655727391
E05013933,Coombe Vale,E09000021,Kingston upon Thames,2.31453797604498,0.567948329061866
E05013934,Green Lane & St James,E09000021,Kingston upon Thames,2.2774199953539,0.560906639074008
E05013935,Hook & Chessington North,E09000021,Kingston upon Thames,1.62150202873287,0.383287851461121
E05013936,King George's & Sunray,E09000021,Kingston upon Thames,2.0570109542727,0.513857717712751
E05013937,Kingston Gate,E09000021,Kingston upon Thames,2.13592860395982,0.531819557008559
E05013938,Kingston Town,E09000021,Kingston upon Thames,2.43482834641278,0.589293429463603
E05013939,Motspur Park & Old Malden East,E09000021,Kingston upon Thames,2.08613161209949,0.520643858613696
E05013940,New Malden Village,E09000021,Kingston upon Thames,2.41257200078709,0.585504598547213
E05013941,Norbiton,E09000021,Kingston upon Thames,2.48272468765589,0.59721671719301
E05013942,Old Malden,E09000021,Kingston upon Thames,2.07730131331517,0.518606186983969
E05013943,St Mark's & Seething Wells,E09000021,Kingston upon Thames,2.21078513590612,0.54767200857349
E05013944,Surbiton Hill,E09000021,Kingston upon Thames,2.10961478197437,0.52597980989491
E05013945,Tolworth,E09000021,Kingston upon Thames,2.0662111480912,0.516022357674424
E05013946,Tudor,E09000021,Kingston upon Thames,2.11561770813015,0.52732481101993
E05013967,Beam Park,E09000016,Havering,1.87938256090331,0.467910354813892
E05013968,Cranham,E09000016,Havering,1.21236030650255,0.175162701519954
E05013969,Elm Park,E09000016,Havering,1.51661535315997,0.340637032378424
E05013970,Emerson Park,E09000016,Havering,1.46550287949516,0.317640371785226
E05013971,Gooshays,E09000016,Havering,1.59032991868818,0.371199655965175
E05013972,Hacton,E09000016,Havering,1.29061983819967,0.225178499196995
E05013973,Harold Wood,E09000016,Havering,1.48543295998366,0.326795603073866
E05013974,Havering-atte-Bower,E09000016,Havering,1.47229479279678,0.320788197518249
E05013975,Heaton,E09000016,Havering,1.74118779991237,0.425679412611135
E05013976,Hylands & Harrow Lodge,E09000016,Havering,1.40119513615707,0.286323528967842
E05013977,Marshalls & Rise Park,E09000016,Havering,1.46425353064738,0.317058160305148
E05013978,Mawneys,E09000016,Havering,1.50366106077014,0.334956509755047
E05013979,Rainham & Wennington,E09000016,Havering,1.57102601719399,0.363473304034709
E05013980,Rush Green & Crowlands,E09000016,Havering,2.13187232244471,0.530928757096834
E05013981,St Alban's,E09000016,Havering,2.023033498631,0.505692811969398
E05013982,St Andrew's,E09000016,Havering,1.31754036678553,0.241009971907162
E05013983,St Edward's,E09000016,Havering,1.87001573114171,0.465245140269774
E05013984,South Hornchurch,E09000016,Havering,1.61319355863354,0.380111583852931
E05013985,Squirrels Heath,E09000016,Havering,1.44164770941449,0.30634926031538
E05013986,Upminster,E09000016,Havering,1.18486423656619,0.156021450273444
E05013987,Beckenham Town & Copers Cope,E09000006,Bromley,1.89274511825073,0.471666844966321
E05013988,Bickley & Sundridge,E09000006,Bromley,1.55186668864827,0.35561475266214
E05013989,Biggin Hill,E09000006,Bromley,1.14176048223827,0.124159562748546
E05013990,Bromley Common & Holwood,E09000006,Bromley,1.4825150357862,0.325470584876946
E05013991,Bromley Town,E09000006,Bromley,2.09276941763062,0.522164271144514
E05013992,Chelsfield,E09000006,Bromley,1.47273584255044,0.320991605481519
E05013993,Chislehurst,E09000006,Bromley,1.41927898074433,0.295416888739129
E05013994,Clock House,E09000006,Bromley,1.60313609942519,0.376222642382918
E05013995,Crystal Palace & Anerley,E09000006,Bromley,2.09598218728759,0.522896708729142
E05013996,Darwin,E09000006,Bromley,1.19132548202726,0.160598832908102
E05013997,Farnborough & Crofton,E09000006,Bromley,1.41399324135305,0.292783041138798
E05013998,Hayes & Coney Hall,E09000006,Bromley,1.27836820253335,0.217752758541479
E05013999,Kelsey & Eden Park,E09000006,Bromley,1.47198868979325,0.320646954060185
E05014000,Mottingham,E09000006,Bromley,1.68965249929994,0.408162328991127
E05014001,Orpington,E09000006,Bromley,1.58675332324057,0.369782318805713
E05014002,Penge & Cator,E09000006,Bromley,1.88579687470553,0.469720194463599
E05014003,Petts Wood & Knoll,E09000006,Bromley,1.45671556621232,0.313524188802245
E05014004,Plaistow,E09000006,Bromley,1.71816757284693,0.417984592537127
E05014005,Shortlands & Park Langley,E09000006,Bromley,1.64234196279888,0.391113408381893
E05014006,St Mary Cray,E09000006,Bromley,1.52417549305907,0.343907571960124
E05014007,St Paul's Cray,E09000006,Bromley,1.51106495029947,0.338215078179257
E05014008,West Wickham,E09000006,Bromley,1.33045497284454,0.248377419446239
E05014009,Balham,E09000032,Wandsworth,2.00572503327826,0.501427173013068
E05014010,Battersea Park,E09000032,Wandsworth,3.11365737905302,0.678834284488894
E05014011,East Putney,E09000032,Wandsworth,2.7267195581802,0.633258947734472
E05014012,Falconbrook,E09000032,Wandsworth,2.93726083795451,0.659546749448239
E05014013,Furzedown,E09000032,Wandsworth,2.49953036830501,0.599924844810698
E05014014,Lavender,E09000032,Wandsworth,2.24449384372259,0.554465251576963
E05014015,Nine Elms,E09000032,Wandsworth,3.96012708262377,0.747482851146925
E05014016,Northcote,E09000032,Wandsworth,2.04822229784496,0.51177174418414
E05014017,Roehampton,E09000032,Wandsworth,2.93347116415584,0.659106926899768
E05014018,St Mary's,E09000032,Wandsworth,2.82238646677886,0.645689911083905
E05014019,Shaftesbury & Queenstown,E09000032,Wandsworth,2.33687258671838,0.572077653833802
E05014020,South Balham,E09000032,Wandsworth,1.89004163660654,0.470911126701187
E05014021,Southfields,E09000032,Wandsworth,2.12889338891323,0.530272391652977
E05014022,Thamesfield,E09000032,Wandsworth,2.22225872532937,0.550007391757777
E05014023,Tooting Bec,E09000032,Wandsworth,2.37396116453302,0.578763117552216
E05014024,Tooting Broadway,E09000032,Wandsworth,2.64391979665626,0.621773700826822
E05014025,Trinity,E09000032,Wandsworth,1.92996273228077,0.481855279755463
E05014026,Wandle,E09000032,Wandsworth,2.09351836372697,0.522335214571628
E05014027,Wandsworth Common,E09000032,Wandsworth,1.92949600781313,0.481729946084008
E05014028,Wandsworth Town,E09000032,Wandsworth,2.30651918018668,0.56644626734946
E05014029,West Hill,E09000032,Wandsworth,2.96978873228436,0.663275710784046
E05014030,West Putney,E09000032,Wandsworth,2.49620136195711,0.599391293010127
E05014053,Abbey,E09000002,Barking and Dagenham,3.94317970155625,0.746397558395492
E05014054,Alibon,E09000002,Barking and Dagenham,2.55652912233713,0.60884466706727
E05014055,Barking Riverside,E09000002,Barking and Dagenham,2.7553292942289,0.637066973412389
E05014056,Beam,E09000002,Barking and Dagenham,2.80898206036188,0.643999150399996
E05014057,Becontree,E09000002,Barking and Dagenham,2.56110217929376,0.609543106837012
E05014058,Chadwell Heath,E09000002,Barking and Dagenham,2.32777394918884,0.570405021351635
E05014059,Eastbrook & Rush Green,E09000002,Barking and Dagenham,1.93339508299437,0.482775140582627
E05014060,Eastbury,E09000002,Barking and Dagenham,2.71131013504035,0.631174616626763
E05014061,Gascoigne,E09000002,Barking and Dagenham,3.31805282279592,0.698618420680428
E05014062,Goresbrook,E09000002,Barking and Dagenham,2.40599191931091,0.584371006413685
E05014063,Heath,E09000002,Barking and Dagenham,2.31065342786595,0.567221986672589
E05014064,Longbridge,E09000002,Barking and Dagenham,2.36785377453118,0.577676623972274
E05014065,Mayesbrook,E09000002,Barking and Dagenham,2.7122057060869,0.63129640286659
E05014066,Northbury,E09000002,Barking and Dagenham,3.71255495888674,0.730643718120239
E05014067,Parsloes,E09000002,Barking and Dagenham,2.4229011486757,0.587271647237208
E05014068,Thames View,E09000002,Barking and Dagenham,2.71140469559516,0.631187479454999
E05014069,Valence,E09000002,Barking and Dagenham,2.30845003116299,0.566808903593116
E05014070,Village,E09000002,Barking and Dagenham,2.39275283243411,0.582071333718696
E05014071,Whalebone,E09000002,Barking and Dagenham,2.73445493253503,0.634296404705076
E05014072,Abbey Wood,E09000011,Greenwich,2.50033122149017,0.600052988418067
E05014073,Blackheath Westcombe,E09000011,Greenwich,1.87699867722882,0.467234573933536
E05014074,Charlton Hornfair,E09000011,Greenwich,2.1982138313579,0.545085202479018
E05014075,Charlton Village & Riverside,E09000011,Greenwich,2.24495754312358,0.554557277458074
E05014076,East Greenwich,E09000011,Greenwich,2.44799523440791,0.591502472739957
E05014077,Eltham Page,E09000011,Greenwich,1.92217606138862,0.479756292835329
E05014078,Eltham Park & Progress,E09000011,Greenwich,1.55255362635122,0.355899865210982
E05014079,Eltham Town & Avery Hill,E09000011,Greenwich,1.73411483965902,0.4233369226016
E05014080,Greenwich Creekside,E09000011,Greenwich,2.89686863919565,0.654799673526908
E05014081,Greenwich Park,E09000011,Greenwich,2.34186930418555,0.572990688159784
E05014082,Greenwich Peninsula,E09000011,Greenwich,3.46713028925181,0.711577034442569
E05014083,Kidbrooke Park,E09000011,Greenwich,2.20186705695468,0.545839973925101
E05014084,Kidbrooke Village & Sutcliffe,E09000011,Greenwich,2.82324360658015,0.645797480008706
E05014085,Middle Park & Horn Park,E09000011,Greenwich,1.90346902644523,0.474643408373436
E05014086,"Mottingham, Coldharbour & New Eltham",E09000011,Greenwich,1.66975138977251,0.401108448763596
E05014087,Plumstead & Glyndon,E09000011,Greenwich,3.16055716443574,0.683600090752185
E05014088,Plumstead Common,E09000011,Greenwich,2.15035088849738,0.534959617358645
E05014089,Shooters Hill,E09000011,Greenwich,2.39595578214356,0.582630027042761
E05014090,Thamesmead Moorings,E09000011,Greenwich,2.52623829561423,0.604154524244175
E05014091,West Thamesmead,E09000011,Greenwich,2.83378353016502,0.647114894502275
E05014092,Woolwich Arsenal,E09000011,Greenwich,3.53923136695939,0.717452775386336
E05014093,Woolwich Common,E09000011,Greenwich,2.81070698250737,0.644217627015705
E05014094,Woolwich Dockyard,E09000011,Greenwich,2.88435362894306,0.653301873263564
E05014095,Brixton Acre Lane,E09000022,Lambeth,2.1354202539192,0.531708103749288
E05014096,Brixton North,E09000022,Lambeth,2.87469184802656,0.652136627901009
E05014097,Brixton Rush Common,E09000022,Lambeth,2.42081234131485,0.586915522969923
E05014098,Brixton Windrush,E09000022,Lambeth,2.40194555657625,0.583670829981089
E05014099,Clapham Common & Abbeville,E09000022,Lambeth,2.03031129613058,0.507464691790946
E05014100,Clapham East,E09000022,Lambeth,2.31013388087377,0.567124655294105
E05014101,Clapham Park,E09000022,Lambeth,2.66228798063209,0.624383234543028
E05014102,Clapham Town,E09000022,Lambeth,2.23642419634282,0.552857636920902
E05014103,Gipsy Hill,E09000022,Lambeth,1.96400183890986,0.490835507284932
E05014104,Herne Hill & Loughborough Junction,E09000022,Lambeth,2.14038960602291,0.532795339135422
E05014105,Kennington,E09000022,Lambeth,2.54519426182683,0.607102681709551
E05014106,Knight's Hill,E09000022,Lambeth,2.18549857083135,0.542438501975498
E05014107,Myatt's Fields,E09000022,Lambeth,2.46130194453509,0.593710961704502
E05014108,Oval,E09000022,Lambeth,2.77843508470665,0.640085166824914
E05014109,St Martin's,E09000022,Lambeth,2.45813875363703,0.593188139391882
E05014110,Stockwell East,E09000022,Lambeth,2.5792000977611,0.612282893107806
E05014111,Stockwell West & Larkhall,E09000022,Lambeth,2.90783471668925,0.656101499077443
E05014112,Streatham Common & Vale,E09000022,Lambeth,2.84768389064749,0.648837427748124
E05014113,Streatham Hill East,E09000022,Lambeth,2.42946556708097,0.588386839661403
E05014114,Streatham Hill West & Thornton,E09000022,Lambeth,2.0447785389828,0.510949483802065
E05014115,Streatham St Leonard's,E09000022,Lambeth,2.58980928811068,0.613871181715654
E05014116,Streatham Wells,E09000022,Lambeth,2.46228317784463,0.593872870107754
E05014117,Vauxhall,E09000022,Lambeth,3.60407276647101,0.722536123770007
E05014118,Waterloo & South Bank,E09000022,Lambeth,3.3571097810923,0.702124724776015
E05014119,West Dulwich,E09000022,Lambeth,1.86297187109759,0.463223242651087
E09000001,City of London,E09000001,City of London,3.31025534990923,0.697908501219575
