lsoa21cd,category,count_21,count_11,change
E01003028,Less than 2km,30,41,-11
E01003028,"Works mainly at an offshore installation, in no fixed place, or outside the UK",62,61,1
E01003028,Works mainly from home,588,86,502
E01003029,10km to less than 20km,49,69,-20
E01003029,20km to less than 30km,5,17,-12
E01003029,2km to less than 5km,122,156,-34
E01003029,30km to less than 40km,4,10,-6
E01003029,40km to less than 60km,0,11,-11
E01003029,5km to less than 10km,178,679,-501
E01003029,60km and over,7,12,-5
E01003029,Less than 2km,39,57,-18
E01003029,"Works mainly at an offshore installation, in no fixed place, or outside the UK",84,96,-12
E01003029,Works mainly from home,764,75,689
E01003030,10km to less than 20km,39,106,-67
E01003030,20km to less than 30km,5,19,-14
E01003030,2km to less than 5km,64,90,-26
E01003030,30km to less than 40km,2,10,-8
E01003030,40km to less than 60km,2,7,-5
E01003030,5km to less than 10km,182,803,-621
E01003030,60km and over,3,11,-8
E01003030,Less than 2km,40,50,-10
E01003030,"Works mainly at an offshore installation, in no fixed place, or outside the UK",54,68,-14
E01003030,Works mainly from home,877,125,752
E01003031,10km to less than 20km,34,117,-83
E01003031,20km to less than 30km,4,11,-7
E01003031,2km to less than 5km,99,138,-39
E01003031,30km to less than 40km,1,4,-3
E01003031,40km to less than 60km,1,4,-3
E01003031,5km to less than 10km,174,574,-400
E01003031,60km and over,2,12,-10
E01003031,Less than 2km,36,60,-24
E01003031,"Works mainly at an offshore installation, in no fixed place, or outside the UK",72,90,-18
E01003031,Works mainly from home,552,56,496
E01003032,10km to less than 20km,35,56,-21
E01003032,20km to less than 30km,5,19,-14
E01003032,2km to less than 5km,102,155,-53
E01003032,30km to less than 40km,3,4,-1
E01003032,40km to less than 60km,2,8,-6
E01003032,5km to less than 10km,157,478,-321
E01003032,60km and over,6,10,-4
E01003032,Less than 2km,35,64,-29
E01003032,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99,89,10
E01003032,Works mainly from home,561,88,473
E01003033,10km to less than 20km,23,62,-39
E01003033,20km to less than 30km,5,9,-4
E01003033,2km to less than 5km,81,103,-22
E01003033,30km to less than 40km,1,3,-2
E01003033,40km to less than 60km,0,1,-1
E01003033,5km to less than 10km,125,493,-368
E01003033,60km and over,4,9,-5
E01003033,Less than 2km,40,62,-22
E01003033,"Works mainly at an offshore installation, in no fixed place, or outside the UK",54,57,-3
E01003033,Works mainly from home,602,110,492
E01003034,10km to less than 20km,32,61,-29
E01003034,20km to less than 30km,10,18,-8
E01003034,2km to less than 5km,116,257,-141
E01003034,30km to less than 40km,3,9,-6
E01003034,40km to less than 60km,2,9,-7
E01003034,5km to less than 10km,145,427,-282
E01003034,60km and over,6,14,-8
E01003034,Less than 2km,55,79,-24
E01003034,"Works mainly at an offshore installation, in no fixed place, or outside the UK",95,83,12
E01003034,Works mainly from home,515,91,424
E01003035,10km to less than 20km,29,57,-28
E01003035,20km to less than 30km,3,12,-9
E01003035,2km to less than 5km,117,204,-87
E01003035,30km to less than 40km,4,12,-8
E01003035,40km to less than 60km,12,13,-1
E01003035,5km to less than 10km,154,592,-438
E01003035,60km and over,8,8,0
E01003035,Less than 2km,37,59,-22
E01003035,"Works mainly at an offshore installation, in no fixed place, or outside the UK",85,102,-17
E01003035,Works mainly from home,706,79,627
E01003036,10km to less than 20km,35,50,-15
E01003036,20km to less than 30km,16,11,5
E01003036,2km to less than 5km,129,186,-57
E01003036,30km to less than 40km,4,7,-3
E01003036,40km to less than 60km,5,11,-6
E01003036,5km to less than 10km,179,467,-288
E01003036,60km and over,4,14,-10
E01003036,Less than 2km,51,73,-22
E01003036,"Works mainly at an offshore installation, in no fixed place, or outside the UK",83,72,11
E01003036,Works mainly from home,650,86,564
E01003037,10km to less than 20km,33,53,-20
E01003037,20km to less than 30km,9,9,0
E01003037,2km to less than 5km,125,181,-56
E01003037,30km to less than 40km,2,8,-6
E01003037,40km to less than 60km,0,6,-6
E01003037,5km to less than 10km,109,300,-191
E01003037,60km and over,5,4,1
E01003037,Less than 2km,42,61,-19
E01003037,"Works mainly at an offshore installation, in no fixed place, or outside the UK",79,60,19
E01003037,Works mainly from home,368,62,306
E01003038,10km to less than 20km,26,46,-20
E01003038,20km to less than 30km,3,15,-12
E01003038,2km to less than 5km,116,169,-53
E01003038,30km to less than 40km,0,10,-10
E01003038,40km to less than 60km,1,7,-6
E01003038,5km to less than 10km,170,436,-266
E01003038,60km and over,1,2,-1
E01003038,Less than 2km,41,42,-1
E01003038,"Works mainly at an offshore installation, in no fixed place, or outside the UK",68,57,11
E01003038,Works mainly from home,738,96,642
E01003039,10km to less than 20km,34,64,-30
E01003039,20km to less than 30km,4,24,-20
E01003039,2km to less than 5km,115,274,-159
E01003039,30km to less than 40km,2,12,-10
E01003039,40km to less than 60km,0,7,-7
E01003039,5km to less than 10km,182,881,-699
E01003039,60km and over,5,19,-14
E01003039,Less than 2km,25,75,-50
E01003039,"Works mainly at an offshore installation, in no fixed place, or outside the UK",57,84,-27
E01003039,Works mainly from home,985,172,813
E01003040,10km to less than 20km,17,46,-29
E01003040,20km to less than 30km,3,12,-9
E01003040,2km to less than 5km,56,136,-80
E01003040,30km to less than 40km,2,3,-1
E01003040,40km to less than 60km,4,5,-1
E01003040,5km to less than 10km,96,404,-308
E01003040,60km and over,0,10,-10
E01003040,Less than 2km,36,65,-29
E01003040,"Works mainly at an offshore installation, in no fixed place, or outside the UK",50,51,-1
E01003040,Works mainly from home,533,81,452
E01003041,10km to less than 20km,47,76,-29
E01003041,20km to less than 30km,5,12,-7
E01003041,2km to less than 5km,115,167,-52
E01003041,30km to less than 40km,3,5,-2
E01003041,40km to less than 60km,4,6,-2
E01003041,5km to less than 10km,154,426,-272
E01003041,60km and over,8,12,-4
E01003041,Less than 2km,41,71,-30
E01003041,"Works mainly at an offshore installation, in no fixed place, or outside the UK",85,65,20
E01003041,Works mainly from home,368,41,327
E01003042,10km to less than 20km,28,63,-35
E01003042,20km to less than 30km,4,8,-4
E01003042,2km to less than 5km,87,130,-43
E01003042,30km to less than 40km,2,3,-1
E01003042,40km to less than 60km,1,6,-5
E01003042,5km to less than 10km,96,283,-187
E01003042,60km and over,5,6,-1
E01003042,Less than 2km,24,47,-23
E01003042,"Works mainly at an offshore installation, in no fixed place, or outside the UK",66,67,-1
E01003042,Works mainly from home,371,40,331
E01003043,10km to less than 20km,30,68,-38
E01003043,20km to less than 30km,5,12,-7
E01003043,2km to less than 5km,71,122,-51
E01003043,30km to less than 40km,1,1,0
E01003043,40km to less than 60km,2,8,-6
E01003043,5km to less than 10km,158,551,-393
E01003043,60km and over,3,11,-8
E01003043,Less than 2km,45,76,-31
E01003043,"Works mainly at an offshore installation, in no fixed place, or outside the UK",76,80,-4
E01003043,Works mainly from home,631,91,540
E01003044,10km to less than 20km,27,42,-15
E01003044,20km to less than 30km,7,12,-5
E01003044,2km to less than 5km,69,114,-45
E01003044,30km to less than 40km,1,2,-1
E01003044,40km to less than 60km,2,4,-2
E01003044,5km to less than 10km,128,189,-61
E01003044,60km and over,8,11,-3
E01003044,Less than 2km,57,70,-13
E01003044,"Works mainly at an offshore installation, in no fixed place, or outside the UK",81,99,-18
E01003044,Works mainly from home,264,32,232
E01003045,10km to less than 20km,41,45,-4
E01003045,20km to less than 30km,11,12,-1
E01003045,2km to less than 5km,118,190,-72
E01003045,30km to less than 40km,1,8,-7
E01003045,40km to less than 60km,0,4,-4
E01003045,5km to less than 10km,158,261,-103
E01003045,60km and over,6,18,-12
E01003045,Less than 2km,94,97,-3
E01003045,"Works mainly at an offshore installation, in no fixed place, or outside the UK",163,87,76
E01003045,Works mainly from home,235,59,176
E01003046,10km to less than 20km,40,56,-16
E01003046,20km to less than 30km,2,12,-10
E01003046,2km to less than 5km,170,166,4
E01003046,30km to less than 40km,2,4,-2
E01003046,40km to less than 60km,1,5,-4
E01003046,5km to less than 10km,140,225,-85
E01003046,60km and over,11,12,-1
E01003046,Less than 2km,80,92,-12
E01003046,"Works mainly at an offshore installation, in no fixed place, or outside the UK",132,124,8
E01003046,Works mainly from home,262,50,212
E01003047,10km to less than 20km,46,63,-17
E01003047,20km to less than 30km,8,18,-10
E01003047,2km to less than 5km,117,175,-58
E01003047,30km to less than 40km,6,0,6
E01003047,40km to less than 60km,2,2,0
E01003047,5km to less than 10km,202,320,-118
E01003047,60km and over,7,22,-15
E01003047,Less than 2km,75,70,5
E01003047,"Works mainly at an offshore installation, in no fixed place, or outside the UK",110,95,15
E01003047,Works mainly from home,489,76,413
E01003048,10km to less than 20km,63,60,3
E01003048,20km to less than 30km,14,21,-7
E01003048,2km to less than 5km,135,136,-1
E01003048,30km to less than 40km,2,1,1
E01003048,40km to less than 60km,0,3,-3
E01003048,5km to less than 10km,188,189,-1
E01003048,60km and over,16,15,1
E01003048,Less than 2km,84,97,-13
E01003048,"Works mainly at an offshore installation, in no fixed place, or outside the UK",157,90,67
E01003048,Works mainly from home,184,56,128
E01003049,10km to less than 20km,36,63,-27
E01003049,20km to less than 30km,11,5,6
E01003049,2km to less than 5km,112,125,-13
E01003049,30km to less than 40km,1,3,-2
E01003049,40km to less than 60km,1,5,-4
E01003049,5km to less than 10km,184,288,-104
E01003049,60km and over,11,13,-2
E01003049,Less than 2km,72,96,-24
E01003049,"Works mainly at an offshore installation, in no fixed place, or outside the UK",136,91,45
E01003049,Works mainly from home,384,54,330
E01003050,10km to less than 20km,37,89,-52
E01003050,20km to less than 30km,8,13,-5
E01003050,2km to less than 5km,78,158,-80
E01003050,30km to less than 40km,0,7,-7
E01003050,40km to less than 60km,4,11,-7
E01003050,5km to less than 10km,169,504,-335
E01003050,60km and over,6,13,-7
E01003050,Less than 2km,47,68,-21
E01003050,"Works mainly at an offshore installation, in no fixed place, or outside the UK",79,100,-21
E01003050,Works mainly from home,660,96,564
E01003051,10km to less than 20km,52,68,-16
E01003051,20km to less than 30km,4,11,-7
E01003051,2km to less than 5km,113,128,-15
E01003051,30km to less than 40km,5,2,3
E01003051,40km to less than 60km,6,6,0
E01003051,5km to less than 10km,266,297,-31
E01003051,60km and over,7,19,-12
E01003051,Less than 2km,70,68,2
E01003051,"Works mainly at an offshore installation, in no fixed place, or outside the UK",138,90,48
E01003051,Works mainly from home,646,72,574
E01003052,10km to less than 20km,40,49,-9
E01003052,20km to less than 30km,9,8,1
E01003052,2km to less than 5km,182,136,46
E01003052,30km to less than 40km,2,3,-1
E01003052,40km to less than 60km,12,4,8
E01003052,5km to less than 10km,226,276,-50
E01003052,60km and over,6,13,-7
E01003052,Less than 2km,72,108,-36
E01003052,"Works mainly at an offshore installation, in no fixed place, or outside the UK",200,94,106
E01003052,Works mainly from home,309,63,246
E01003053,10km to less than 20km,30,90,-60
E01003053,20km to less than 30km,5,11,-6
E01003053,2km to less than 5km,108,210,-102
E01003053,30km to less than 40km,2,10,-8
E01003053,40km to less than 60km,6,11,-5
E01003053,5km to less than 10km,240,645,-405
E01003053,60km and over,4,11,-7
E01003053,Less than 2km,56,77,-21
E01003053,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99,76,23
E01003053,Works mainly from home,739,89,650
E01003054,10km to less than 20km,40,82,-42
E01003054,20km to less than 30km,7,21,-14
E01003054,2km to less than 5km,148,244,-96
E01003054,30km to less than 40km,0,7,-7
E01003054,40km to less than 60km,6,10,-4
E01003054,5km to less than 10km,245,871,-626
E01003054,60km and over,7,15,-8
E01003054,Less than 2km,33,51,-18
E01003054,"Works mainly at an offshore installation, in no fixed place, or outside the UK",58,74,-16
E01003054,Works mainly from home,1178,84,1094
E01003055,10km to less than 20km,41,50,-9
E01003055,20km to less than 30km,6,4,2
E01003055,2km to less than 5km,83,162,-79
E01003055,30km to less than 40km,6,8,-2
E01003055,40km to less than 60km,1,4,-3
E01003055,5km to less than 10km,172,472,-300
E01003055,60km and over,5,9,-4
E01003055,Less than 2km,36,63,-27
E01003055,"Works mainly at an offshore installation, in no fixed place, or outside the UK",75,77,-2
E01003055,Works mainly from home,591,94,497
E01003056,10km to less than 20km,44,76,-32
E01003056,20km to less than 30km,4,15,-11
E01003056,2km to less than 5km,119,238,-119
E01003056,30km to less than 40km,2,7,-5
E01003056,40km to less than 60km,0,7,-7
E01003056,5km to less than 10km,181,714,-533
E01003056,60km and over,2,23,-21
E01003056,Less than 2km,34,73,-39
E01003056,"Works mainly at an offshore installation, in no fixed place, or outside the UK",98,92,6
E01003056,Works mainly from home,744,67,677
E01003057,10km to less than 20km,41,67,-26
E01003057,20km to less than 30km,11,15,-4
E01003057,2km to less than 5km,112,178,-66
E01003057,30km to less than 40km,1,13,-12
E01003057,40km to less than 60km,3,2,1
E01003057,5km to less than 10km,148,446,-298
E01003057,60km and over,5,13,-8
E01003057,Less than 2km,63,87,-24
E01003057,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99,68,31
E01003057,Works mainly from home,466,57,409
E01003058,10km to less than 20km,35,103,-68
E01003058,20km to less than 30km,8,14,-6
E01003058,2km to less than 5km,122,201,-79
E01003058,30km to less than 40km,3,12,-9
E01003058,40km to less than 60km,5,12,-7
E01003058,5km to less than 10km,228,774,-546
E01003058,60km and over,8,18,-10
E01003058,Less than 2km,46,66,-20
E01003058,"Works mainly at an offshore installation, in no fixed place, or outside the UK",101,121,-20
E01003058,Works mainly from home,859,84,775
E01003059,10km to less than 20km,50,65,-15
E01003059,20km to less than 30km,10,10,0
E01003059,2km to less than 5km,190,188,2
E01003059,30km to less than 40km,4,4,0
E01003059,40km to less than 60km,9,7,2
E01003059,5km to less than 10km,297,241,56
E01003059,60km and over,12,14,-2
E01003059,Less than 2km,91,81,10
E01003059,"Works mainly at an offshore installation, in no fixed place, or outside the UK",141,123,18
E01003059,Works mainly from home,457,46,411
E01003060,10km to less than 20km,49,44,5
E01003060,20km to less than 30km,6,9,-3
E01003060,2km to less than 5km,142,153,-11
E01003060,30km to less than 40km,2,6,-4
E01003060,40km to less than 60km,1,4,-3
E01003060,5km to less than 10km,159,212,-53
E01003060,60km and over,13,14,-1
E01003060,Less than 2km,68,93,-25
E01003060,"Works mainly at an offshore installation, in no fixed place, or outside the UK",142,108,34
E01003060,Works mainly from home,365,42,323
E01003061,10km to less than 20km,46,56,-10
E01003061,20km to less than 30km,4,11,-7
E01003061,2km to less than 5km,109,142,-33
E01003061,30km to less than 40km,1,1,0
E01003061,40km to less than 60km,5,5,0
E01003061,5km to less than 10km,128,313,-185
E01003061,60km and over,9,8,1
E01003061,Less than 2km,64,56,8
E01003061,"Works mainly at an offshore installation, in no fixed place, or outside the UK",86,93,-7
E01003061,Works mainly from home,391,47,344
E01003062,10km to less than 20km,119,352,-233
E01003062,20km to less than 30km,4,13,-9
E01003062,2km to less than 5km,67,61,6
E01003062,30km to less than 40km,3,11,-8
E01003062,40km to less than 60km,5,14,-9
E01003062,5km to less than 10km,146,292,-146
E01003062,60km and over,7,14,-7
E01003062,Less than 2km,47,56,-9
E01003062,"Works mainly at an offshore installation, in no fixed place, or outside the UK",113,106,7
E01003062,Works mainly from home,655,97,558
E01003063,10km to less than 20km,104,189,-85
E01003063,20km to less than 30km,4,14,-10
E01003063,2km to less than 5km,67,54,13
E01003063,30km to less than 40km,3,6,-3
E01003063,40km to less than 60km,2,4,-2
E01003063,5km to less than 10km,107,224,-117
E01003063,60km and over,3,4,-1
E01003063,Less than 2km,29,32,-3
E01003063,"Works mainly at an offshore installation, in no fixed place, or outside the UK",83,57,26
E01003063,Works mainly from home,265,63,202
E01003064,10km to less than 20km,45,140,-95
E01003064,20km to less than 30km,3,6,-3
E01003064,2km to less than 5km,66,89,-23
E01003064,30km to less than 40km,1,5,-4
E01003064,40km to less than 60km,1,3,-2
E01003064,5km to less than 10km,99,430,-331
E01003064,60km and over,4,13,-9
E01003064,Less than 2km,34,46,-12
E01003064,"Works mainly at an offshore installation, in no fixed place, or outside the UK",83,71,12
E01003064,Works mainly from home,506,124,382
E01003065,10km to less than 20km,49,121,-72
E01003065,20km to less than 30km,10,7,3
E01003065,2km to less than 5km,84,72,12
E01003065,30km to less than 40km,1,0,1
E01003065,40km to less than 60km,5,4,1
E01003065,5km to less than 10km,150,223,-73
E01003065,60km and over,6,7,-1
E01003065,Less than 2km,54,44,10
E01003065,"Works mainly at an offshore installation, in no fixed place, or outside the UK",109,71,38
E01003065,Works mainly from home,255,53,202
E01003066,10km to less than 20km,62,163,-101
E01003066,20km to less than 30km,7,14,-7
E01003066,2km to less than 5km,84,101,-17
E01003066,30km to less than 40km,3,7,-4
E01003066,40km to less than 60km,2,2,0
E01003066,5km to less than 10km,169,278,-109
E01003066,60km and over,10,16,-6
E01003066,Less than 2km,63,65,-2
E01003066,"Works mainly at an offshore installation, in no fixed place, or outside the UK",131,82,49
E01003066,Works mainly from home,372,74,298
E01003067,10km to less than 20km,59,170,-111
E01003067,20km to less than 30km,3,15,-12
E01003067,2km to less than 5km,59,67,-8
E01003067,30km to less than 40km,3,3,0
E01003067,40km to less than 60km,3,1,2
E01003067,5km to less than 10km,104,300,-196
E01003067,60km and over,4,9,-5
E01003067,Less than 2km,37,53,-16
E01003067,"Works mainly at an offshore installation, in no fixed place, or outside the UK",83,78,5
E01003067,Works mainly from home,454,97,357
E01003068,10km to less than 20km,56,167,-111
E01003068,20km to less than 30km,1,11,-10
E01003068,2km to less than 5km,65,93,-28
E01003068,30km to less than 40km,2,4,-2
E01003068,40km to less than 60km,3,5,-2
E01003068,5km to less than 10km,131,246,-115
E01003068,60km and over,4,8,-4
E01003068,Less than 2km,42,52,-10
E01003068,"Works mainly at an offshore installation, in no fixed place, or outside the UK",100,85,15
E01003068,Works mainly from home,378,56,322
E01003069,10km to less than 20km,56,141,-85
E01003069,20km to less than 30km,5,11,-6
E01003069,2km to less than 5km,60,68,-8
E01003069,30km to less than 40km,4,3,1
E01003069,40km to less than 60km,2,2,0
E01003069,5km to less than 10km,94,184,-90
E01003069,60km and over,2,7,-5
E01003069,Less than 2km,26,49,-23
E01003069,"Works mainly at an offshore installation, in no fixed place, or outside the UK",96,75,21
E01003069,Works mainly from home,302,52,250
E01003070,10km to less than 20km,79,183,-104
E01003070,20km to less than 30km,6,12,-6
E01003070,2km to less than 5km,51,89,-38
E01003070,30km to less than 40km,2,5,-3
E01003070,40km to less than 60km,2,2,0
E01003070,5km to less than 10km,130,185,-55
E01003070,60km and over,7,9,-2
E01003070,Less than 2km,30,43,-13
E01003070,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125,60,65
E01003070,Works mainly from home,284,54,230
E01003071,10km to less than 20km,41,115,-74
E01003071,20km to less than 30km,8,17,-9
E01003071,2km to less than 5km,102,190,-88
E01003071,30km to less than 40km,5,4,1
E01003071,40km to less than 60km,2,15,-13
E01003071,5km to less than 10km,228,778,-550
E01003071,60km and over,5,14,-9
E01003071,Less than 2km,75,119,-44
E01003071,"Works mainly at an offshore installation, in no fixed place, or outside the UK",102,119,-17
E01003071,Works mainly from home,954,160,794
E01003072,10km to less than 20km,37,71,-34
E01003072,20km to less than 30km,2,8,-6
E01003072,2km to less than 5km,69,106,-37
E01003072,30km to less than 40km,1,3,-2
E01003072,40km to less than 60km,1,4,-3
E01003072,5km to less than 10km,147,452,-305
E01003072,60km and over,4,8,-4
E01003072,Less than 2km,56,96,-40
E01003072,"Works mainly at an offshore installation, in no fixed place, or outside the UK",78,88,-10
E01003072,Works mainly from home,580,132,448
E01003073,10km to less than 20km,27,79,-52
E01003073,20km to less than 30km,3,14,-11
E01003073,2km to less than 5km,79,201,-122
E01003073,30km to less than 40km,1,4,-3
E01003073,40km to less than 60km,7,3,4
E01003073,5km to less than 10km,144,399,-255
E01003073,60km and over,2,15,-13
E01003073,Less than 2km,73,117,-44
E01003073,"Works mainly at an offshore installation, in no fixed place, or outside the UK",72,89,-17
E01003073,Works mainly from home,412,87,325
E01003074,10km to less than 20km,59,118,-59
E01003074,20km to less than 30km,30,16,14
E01003074,2km to less than 5km,106,154,-48
E01003074,30km to less than 40km,5,5,0
E01003074,40km to less than 60km,3,6,-3
E01003074,5km to less than 10km,238,697,-459
E01003074,60km and over,10,22,-12
E01003074,Less than 2km,85,105,-20
E01003074,"Works mainly at an offshore installation, in no fixed place, or outside the UK",158,157,1
E01003074,Works mainly from home,878,137,741
E01003075,10km to less than 20km,38,53,-15
E01003075,20km to less than 30km,12,10,2
E01003075,2km to less than 5km,139,173,-34
E01003075,30km to less than 40km,0,8,-8
E01003075,40km to less than 60km,0,0,0
E01003075,5km to less than 10km,153,189,-36
E01003075,60km and over,10,7,3
E01003075,Less than 2km,106,91,15
E01003075,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125,75,50
E01003075,Works mainly from home,237,54,183
E01003076,10km to less than 20km,57,72,-15
E01003076,20km to less than 30km,9,9,0
E01003076,2km to less than 5km,181,226,-45
E01003076,30km to less than 40km,4,8,-4
E01003076,40km to less than 60km,2,5,-3
E01003076,5km to less than 10km,247,452,-205
E01003076,60km and over,8,11,-3
E01003076,Less than 2km,199,179,20
E01003076,"Works mainly at an offshore installation, in no fixed place, or outside the UK",238,128,110
E01003076,Works mainly from home,681,89,592
E01003077,10km to less than 20km,42,85,-43
E01003077,20km to less than 30km,7,13,-6
E01003077,2km to less than 5km,134,232,-98
E01003077,30km to less than 40km,2,6,-4
E01003077,40km to less than 60km,5,3,2
E01003077,5km to less than 10km,189,425,-236
E01003077,60km and over,8,12,-4
E01003077,Less than 2km,143,115,28
E01003077,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94,102,-8
E01003077,Works mainly from home,589,79,510
E01003078,10km to less than 20km,26,57,-31
E01003078,20km to less than 30km,2,6,-4
E01003078,2km to less than 5km,73,120,-47
E01003078,30km to less than 40km,2,1,1
E01003078,40km to less than 60km,1,8,-7
E01003078,5km to less than 10km,108,318,-210
E01003078,60km and over,6,7,-1
E01003078,Less than 2km,75,91,-16
E01003078,"Works mainly at an offshore installation, in no fixed place, or outside the UK",66,68,-2
E01003078,Works mainly from home,575,80,495
E01003079,10km to less than 20km,56,103,-47
E01003079,20km to less than 30km,10,10,0
E01003079,2km to less than 5km,95,108,-13
E01003079,30km to less than 40km,3,2,1
E01003079,40km to less than 60km,3,5,-2
E01003079,5km to less than 10km,195,361,-166
E01003079,60km and over,8,13,-5
E01003079,Less than 2km,43,52,-9
E01003079,"Works mainly at an offshore installation, in no fixed place, or outside the UK",117,99,18
E01003079,Works mainly from home,385,72,313
E01003080,10km to less than 20km,48,150,-102
E01003080,20km to less than 30km,8,18,-10
E01003080,2km to less than 5km,69,117,-48
E01003080,30km to less than 40km,0,3,-3
E01003080,40km to less than 60km,1,6,-5
E01003080,5km to less than 10km,163,358,-195
E01003080,60km and over,3,6,-3
E01003080,Less than 2km,30,55,-25
E01003080,"Works mainly at an offshore installation, in no fixed place, or outside the UK",110,115,-5
E01003080,Works mainly from home,488,76,412
E01003081,10km to less than 20km,78,159,-81
E01003081,20km to less than 30km,14,14,0
E01003081,2km to less than 5km,95,89,6
E01003081,30km to less than 40km,5,14,-9
E01003081,40km to less than 60km,3,3,0
E01003081,5km to less than 10km,161,340,-179
E01003081,60km and over,3,19,-16
E01003081,Less than 2km,40,81,-41
E01003081,"Works mainly at an offshore installation, in no fixed place, or outside the UK",122,101,21
E01003081,Works mainly from home,473,98,375
E01003082,10km to less than 20km,57,176,-119
E01003082,20km to less than 30km,6,9,-3
E01003082,2km to less than 5km,60,63,-3
E01003082,30km to less than 40km,3,6,-3
E01003082,40km to less than 60km,3,4,-1
E01003082,5km to less than 10km,106,200,-94
E01003082,60km and over,4,11,-7
E01003082,Less than 2km,44,47,-3
E01003082,"Works mainly at an offshore installation, in no fixed place, or outside the UK",92,69,23
E01003082,Works mainly from home,306,59,247
E01003083,10km to less than 20km,36,111,-75
E01003083,20km to less than 30km,4,10,-6
E01003083,2km to less than 5km,74,96,-22
E01003083,30km to less than 40km,5,5,0
E01003083,40km to less than 60km,3,3,0
E01003083,5km to less than 10km,119,282,-163
E01003083,60km and over,3,5,-2
E01003083,Less than 2km,60,72,-12
E01003083,"Works mainly at an offshore installation, in no fixed place, or outside the UK",108,73,35
E01003083,Works mainly from home,369,102,267
E01003084,10km to less than 20km,45,193,-148
E01003084,20km to less than 30km,12,10,2
E01003084,2km to less than 5km,47,99,-52
E01003084,30km to less than 40km,2,8,-6
E01003084,40km to less than 60km,3,7,-4
E01003084,5km to less than 10km,127,349,-222
E01003084,60km and over,2,8,-6
E01003084,Less than 2km,41,37,4
E01003084,"Works mainly at an offshore installation, in no fixed place, or outside the UK",90,112,-22
E01003084,Works mainly from home,493,89,404
E01003085,10km to less than 20km,49,195,-146
E01003085,20km to less than 30km,4,8,-4
E01003085,2km to less than 5km,67,112,-45
E01003085,30km to less than 40km,4,6,-2
E01003085,40km to less than 60km,4,3,1
E01003085,5km to less than 10km,123,329,-206
E01003085,60km and over,3,5,-2
E01003085,Less than 2km,42,87,-45
E01003085,"Works mainly at an offshore installation, in no fixed place, or outside the UK",105,119,-14
E01003085,Works mainly from home,464,100,364
E01003086,10km to less than 20km,75,164,-89
E01003086,20km to less than 30km,10,12,-2
E01003086,2km to less than 5km,106,85,21
E01003086,30km to less than 40km,0,7,-7
E01003086,40km to less than 60km,2,3,-1
E01003086,5km to less than 10km,150,213,-63
E01003086,60km and over,1,4,-3
E01003086,Less than 2km,38,42,-4
E01003086,"Works mainly at an offshore installation, in no fixed place, or outside the UK",119,64,55
E01003086,Works mainly from home,276,42,234
E01003087,10km to less than 20km,81,92,-11
E01003087,20km to less than 30km,9,12,-3
E01003087,2km to less than 5km,88,70,18
E01003087,30km to less than 40km,1,4,-3
E01003087,40km to less than 60km,9,3,6
E01003087,5km to less than 10km,142,139,3
E01003087,60km and over,7,9,-2
E01003087,Less than 2km,44,30,14
E01003087,"Works mainly at an offshore installation, in no fixed place, or outside the UK",128,56,72
E01003087,Works mainly from home,195,31,164
E01003088,10km to less than 20km,23,75,-52
E01003088,20km to less than 30km,5,17,-12
E01003088,2km to less than 5km,115,201,-86
E01003088,30km to less than 40km,4,5,-1
E01003088,40km to less than 60km,1,9,-8
E01003088,5km to less than 10km,182,497,-315
E01003088,60km and over,5,15,-10
E01003088,Less than 2km,39,102,-63
E01003088,"Works mainly at an offshore installation, in no fixed place, or outside the UK",109,90,19
