lsoa21cd,category,count_21,count_11,change
E01003902,30km to less than 40km,0,7,-7
E01003902,40km to less than 60km,3,7,-4
E01003902,5km to less than 10km,58,89,-31
E01003902,60km and over,4,16,-12
E01003902,Less than 2km,52,78,-26
E01003902,"Works mainly at an offshore installation, in no fixed place, or outside the UK",72,56,16
E01003902,Works mainly from home,350,80,270
E01003903,10km to less than 20km,57,122,-65
E01003903,20km to less than 30km,11,59,-48
E01003903,2km to less than 5km,119,197,-78
E01003903,30km to less than 40km,4,8,-4
E01003903,40km to less than 60km,1,8,-7
E01003903,5km to less than 10km,72,151,-79
E01003903,60km and over,3,15,-12
E01003903,Less than 2km,41,77,-36
E01003903,"Works mainly at an offshore installation, in no fixed place, or outside the UK",110,96,14
E01003903,Works mainly from home,339,83,256
E01003904,10km to less than 20km,58,222,-164
E01003904,20km to less than 30km,10,66,-56
E01003904,2km to less than 5km,62,137,-75
E01003904,30km to less than 40km,2,9,-7
E01003904,40km to less than 60km,3,7,-4
E01003904,5km to less than 10km,44,115,-71
E01003904,60km and over,3,10,-7
E01003904,Less than 2km,68,105,-37
E01003904,"Works mainly at an offshore installation, in no fixed place, or outside the UK",78,75,3
E01003904,Works mainly from home,490,91,399
E01003905,10km to less than 20km,65,174,-109
E01003905,20km to less than 30km,5,34,-29
E01003905,2km to less than 5km,83,153,-70
E01003905,30km to less than 40km,6,7,-1
E01003905,40km to less than 60km,2,5,-3
E01003905,5km to less than 10km,55,116,-61
E01003905,60km and over,2,15,-13
E01003905,Less than 2km,49,142,-93
E01003905,"Works mainly at an offshore installation, in no fixed place, or outside the UK",79,63,16
E01003905,Works mainly from home,333,84,249
E01003906,10km to less than 20km,79,174,-95
E01003906,20km to less than 30km,5,50,-45
E01003906,2km to less than 5km,96,162,-66
E01003906,30km to less than 40km,5,12,-7
E01003906,40km to less than 60km,4,6,-2
E01003906,5km to less than 10km,80,137,-57
E01003906,60km and over,4,11,-7
E01003906,Less than 2km,71,120,-49
E01003906,"Works mainly at an offshore installation, in no fixed place, or outside the UK",121,76,45
E01003906,Works mainly from home,410,89,321
E01003907,10km to less than 20km,56,168,-112
E01003907,20km to less than 30km,6,34,-28
E01003907,2km to less than 5km,115,174,-59
E01003907,30km to less than 40km,3,9,-6
E01003907,40km to less than 60km,2,5,-3
E01003907,5km to less than 10km,92,149,-57
E01003907,60km and over,3,10,-7
E01003907,Less than 2km,51,65,-14
E01003907,"Works mainly at an offshore installation, in no fixed place, or outside the UK",114,78,36
E01003907,Works mainly from home,313,71,242
E01003908,10km to less than 20km,68,191,-123
E01003908,20km to less than 30km,15,48,-33
E01003908,2km to less than 5km,130,205,-75
E01003908,30km to less than 40km,4,10,-6
E01003908,40km to less than 60km,0,8,-8
E01003908,5km to less than 10km,83,143,-60
E01003908,60km and over,3,9,-6
E01003908,Less than 2km,58,128,-70
E01003908,"Works mainly at an offshore installation, in no fixed place, or outside the UK",135,81,54
E01003908,Works mainly from home,409,121,288
E01003909,10km to less than 20km,61,205,-144
E01003909,20km to less than 30km,15,69,-54
E01003909,2km to less than 5km,87,178,-91
E01003909,30km to less than 40km,2,10,-8
E01003909,40km to less than 60km,0,4,-4
E01003909,5km to less than 10km,77,124,-47
E01003909,60km and over,2,9,-7
E01003909,Less than 2km,69,105,-36
E01003909,"Works mainly at an offshore installation, in no fixed place, or outside the UK",101,92,9
E01003909,Works mainly from home,361,106,255
E01003910,10km to less than 20km,67,174,-107
E01003910,20km to less than 30km,7,32,-25
E01003910,2km to less than 5km,91,124,-33
E01003910,30km to less than 40km,7,6,1
E01003910,40km to less than 60km,2,8,-6
E01003910,5km to less than 10km,71,120,-49
E01003910,60km and over,4,9,-5
E01003910,Less than 2km,61,108,-47
E01003910,"Works mainly at an offshore installation, in no fixed place, or outside the UK",82,50,32
E01003910,Works mainly from home,418,83,335
E01003911,10km to less than 20km,51,55,-4
E01003911,20km to less than 30km,5,23,-18
E01003911,2km to less than 5km,161,251,-90
E01003911,30km to less than 40km,2,6,-4
E01003911,40km to less than 60km,0,3,-3
E01003911,5km to less than 10km,183,276,-93
E01003911,60km and over,17,14,3
E01003911,Less than 2km,124,148,-24
E01003911,"Works mainly at an offshore installation, in no fixed place, or outside the UK",139,107,32
E01003911,Works mainly from home,338,70,268
E01003912,10km to less than 20km,56,57,-1
E01003912,20km to less than 30km,5,8,-3
E01003912,2km to less than 5km,122,137,-15
E01003912,30km to less than 40km,3,3,0
E01003912,40km to less than 60km,2,5,-3
E01003912,5km to less than 10km,141,155,-14
E01003912,60km and over,13,12,1
E01003912,Less than 2km,97,71,26
E01003912,"Works mainly at an offshore installation, in no fixed place, or outside the UK",119,83,36
E01003912,Works mainly from home,138,34,104
E01003913,10km to less than 20km,33,46,-13
E01003913,20km to less than 30km,8,13,-5
E01003913,2km to less than 5km,136,225,-89
E01003913,30km to less than 40km,3,6,-3
E01003913,40km to less than 60km,2,7,-5
E01003913,5km to less than 10km,182,372,-190
E01003913,60km and over,11,7,4
E01003913,Less than 2km,130,137,-7
E01003913,"Works mainly at an offshore installation, in no fixed place, or outside the UK",96,86,10
E01003913,Works mainly from home,632,120,512
E01003914,10km to less than 20km,34,69,-35
E01003914,20km to less than 30km,6,10,-4
E01003914,2km to less than 5km,103,224,-121
E01003914,30km to less than 40km,5,5,0
E01003914,40km to less than 60km,3,8,-5
E01003914,5km to less than 10km,156,370,-214
E01003914,60km and over,5,13,-8
E01003914,Less than 2km,73,98,-25
E01003914,"Works mainly at an offshore installation, in no fixed place, or outside the UK",93,114,-21
E01003914,Works mainly from home,648,95,553
E01003915,10km to less than 20km,68,86,-18
E01003915,20km to less than 30km,5,10,-5
E01003915,2km to less than 5km,147,214,-67
E01003915,30km to less than 40km,6,5,1
E01003915,40km to less than 60km,9,13,-4
E01003915,5km to less than 10km,181,323,-142
E01003915,60km and over,12,14,-2
E01003915,Less than 2km,87,95,-8
E01003915,"Works mainly at an offshore installation, in no fixed place, or outside the UK",128,113,15
E01003915,Works mainly from home,435,91,344
E01003916,10km to less than 20km,68,77,-9
E01003916,20km to less than 30km,10,10,0
E01003916,2km to less than 5km,223,344,-121
E01003916,30km to less than 40km,2,8,-6
E01003916,40km to less than 60km,6,5,1
E01003916,5km to less than 10km,211,322,-111
E01003916,60km and over,10,17,-7
E01003916,Less than 2km,103,131,-28
E01003916,"Works mainly at an offshore installation, in no fixed place, or outside the UK",171,135,36
E01003916,Works mainly from home,560,68,492
E01003917,10km to less than 20km,49,67,-18
E01003917,20km to less than 30km,7,11,-4
E01003917,2km to less than 5km,146,264,-118
E01003917,30km to less than 40km,2,6,-4
E01003917,40km to less than 60km,4,3,1
E01003917,5km to less than 10km,148,280,-132
E01003917,60km and over,6,20,-14
E01003917,Less than 2km,86,94,-8
E01003917,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94,97,-3
E01003917,Works mainly from home,508,75,433
E01003918,10km to less than 20km,43,57,-14
E01003918,20km to less than 30km,7,11,-4
E01003918,2km to less than 5km,118,203,-85
E01003918,30km to less than 40km,2,2,0
E01003918,40km to less than 60km,2,5,-3
E01003918,5km to less than 10km,121,164,-43
E01003918,60km and over,4,10,-6
E01003918,Less than 2km,60,88,-28
E01003918,"Works mainly at an offshore installation, in no fixed place, or outside the UK",87,70,17
E01003918,Works mainly from home,302,40,262
E01003919,10km to less than 20km,30,58,-28
E01003919,20km to less than 30km,5,9,-4
E01003919,2km to less than 5km,125,296,-171
E01003919,30km to less than 40km,0,6,-6
E01003919,40km to less than 60km,1,4,-3
E01003919,5km to less than 10km,108,286,-178
E01003919,60km and over,5,12,-7
E01003919,Less than 2km,61,86,-25
E01003919,"Works mainly at an offshore installation, in no fixed place, or outside the UK",87,109,-22
E01003919,Works mainly from home,469,71,398
E01003920,10km to less than 20km,54,53,1
E01003920,20km to less than 30km,8,10,-2
E01003920,2km to less than 5km,195,240,-45
E01003920,30km to less than 40km,8,9,-1
E01003920,40km to less than 60km,1,5,-4
E01003920,5km to less than 10km,182,200,-18
E01003920,60km and over,11,10,1
E01003920,Less than 2km,122,118,4
E01003920,"Works mainly at an offshore installation, in no fixed place, or outside the UK",134,78,56
E01003920,Works mainly from home,349,67,282
E01003921,10km to less than 20km,40,67,-27
E01003921,20km to less than 30km,9,10,-1
E01003921,2km to less than 5km,185,177,8
E01003921,30km to less than 40km,3,4,-1
E01003921,40km to less than 60km,7,6,1
E01003921,5km to less than 10km,178,201,-23
E01003921,60km and over,6,9,-3
E01003921,Less than 2km,100,88,12
E01003921,"Works mainly at an offshore installation, in no fixed place, or outside the UK",103,77,26
E01003921,Works mainly from home,554,51,503
E01003922,10km to less than 20km,46,77,-31
E01003922,20km to less than 30km,9,12,-3
E01003922,2km to less than 5km,171,237,-66
E01003922,30km to less than 40km,8,5,3
E01003922,40km to less than 60km,6,6,0
E01003922,5km to less than 10km,175,254,-79
E01003922,60km and over,10,19,-9
E01003922,Less than 2km,166,109,57
E01003922,"Works mainly at an offshore installation, in no fixed place, or outside the UK",157,125,32
E01003922,Works mainly from home,425,75,350
E01003923,10km to less than 20km,26,45,-19
E01003923,20km to less than 30km,6,12,-6
E01003923,2km to less than 5km,187,399,-212
E01003923,30km to less than 40km,6,9,-3
E01003923,40km to less than 60km,6,3,3
E01003923,5km to less than 10km,83,206,-123
E01003923,60km and over,13,6,7
E01003923,Less than 2km,70,102,-32
E01003923,"Works mainly at an offshore installation, in no fixed place, or outside the UK",113,109,4
E01003923,Works mainly from home,429,80,349
E01003924,10km to less than 20km,56,70,-14
E01003924,20km to less than 30km,8,11,-3
E01003924,2km to less than 5km,258,257,1
E01003924,30km to less than 40km,6,5,1
E01003924,40km to less than 60km,8,6,2
E01003924,5km to less than 10km,166,217,-51
E01003924,60km and over,11,24,-13
E01003924,Less than 2km,88,81,7
E01003924,"Works mainly at an offshore installation, in no fixed place, or outside the UK",153,145,8
E01003924,Works mainly from home,225,59,166
E01003925,10km to less than 20km,44,37,7
E01003925,20km to less than 30km,7,4,3
E01003925,2km to less than 5km,196,182,14
E01003925,30km to less than 40km,1,3,-2
E01003925,40km to less than 60km,3,10,-7
E01003925,5km to less than 10km,154,123,31
E01003925,60km and over,14,6,8
E01003925,Less than 2km,92,76,16
E01003925,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125,75,50
E01003925,Works mainly from home,446,55,391
E01003926,10km to less than 20km,30,46,-16
E01003926,20km to less than 30km,6,1,5
E01003926,2km to less than 5km,149,251,-102
E01003926,30km to less than 40km,3,0,3
E01003926,40km to less than 60km,7,6,1
E01003926,5km to less than 10km,97,145,-48
E01003926,60km and over,6,10,-4
E01003926,Less than 2km,45,74,-29
E01003926,"Works mainly at an offshore installation, in no fixed place, or outside the UK",96,52,44
E01003926,Works mainly from home,252,35,217
E01003929,10km to less than 20km,30,67,-37
E01003929,20km to less than 30km,4,20,-16
E01003929,2km to less than 5km,143,396,-253
E01003929,30km to less than 40km,3,19,-16
E01003929,40km to less than 60km,1,8,-7
E01003929,5km to less than 10km,65,220,-155
E01003929,60km and over,3,22,-19
E01003929,Less than 2km,118,469,-351
E01003929,"Works mainly at an offshore installation, in no fixed place, or outside the UK",82,101,-19
E01003929,Works mainly from home,819,118,701
E01003930,10km to less than 20km,21,23,-2
E01003930,20km to less than 30km,7,8,-1
E01003930,2km to less than 5km,110,204,-94
E01003930,30km to less than 40km,5,4,1
E01003930,40km to less than 60km,3,3,0
E01003930,5km to less than 10km,58,96,-38
E01003930,60km and over,18,14,4
E01003930,Less than 2km,84,152,-68
E01003930,"Works mainly at an offshore installation, in no fixed place, or outside the UK",71,66,5
E01003930,Works mainly from home,514,51,463
E01003932,10km to less than 20km,23,28,-5
E01003932,20km to less than 30km,5,13,-8
E01003932,2km to less than 5km,132,266,-134
E01003932,30km to less than 40km,3,5,-2
E01003932,40km to less than 60km,2,7,-5
E01003932,5km to less than 10km,69,124,-55
E01003932,60km and over,6,12,-6
E01003932,Less than 2km,89,138,-49
E01003932,"Works mainly at an offshore installation, in no fixed place, or outside the UK",96,73,23
E01003932,Works mainly from home,354,64,290
E01003933,10km to less than 20km,25,47,-22
E01003933,20km to less than 30km,11,4,7
E01003933,2km to less than 5km,176,309,-133
E01003933,30km to less than 40km,8,7,1
E01003933,40km to less than 60km,6,7,-1
E01003933,5km to less than 10km,82,109,-27
E01003933,60km and over,11,28,-17
E01003933,Less than 2km,100,152,-52
E01003933,"Works mainly at an offshore installation, in no fixed place, or outside the UK",92,53,39
E01003933,Works mainly from home,804,71,733
E01003934,10km to less than 20km,15,26,-11
E01003934,20km to less than 30km,7,9,-2
E01003934,2km to less than 5km,91,180,-89
E01003934,30km to less than 40km,2,4,-2
E01003934,40km to less than 60km,2,8,-6
E01003934,5km to less than 10km,55,93,-38
E01003934,60km and over,5,16,-11
E01003934,Less than 2km,132,301,-169
E01003934,"Works mainly at an offshore installation, in no fixed place, or outside the UK",77,60,17
E01003934,Works mainly from home,777,86,691
E01003935,10km to less than 20km,23,24,-1
E01003935,20km to less than 30km,4,9,-5
E01003935,2km to less than 5km,54,130,-76
E01003935,30km to less than 40km,2,3,-1
E01003935,40km to less than 60km,0,5,-5
E01003935,5km to less than 10km,34,88,-54
E01003935,60km and over,6,8,-2
E01003935,Less than 2km,72,208,-136
E01003935,"Works mainly at an offshore installation, in no fixed place, or outside the UK",64,52,12
E01003935,Works mainly from home,241,52,189
E01003936,10km to less than 20km,24,52,-28
E01003936,20km to less than 30km,1,11,-10
E01003936,2km to less than 5km,100,410,-310
E01003936,30km to less than 40km,1,9,-8
E01003936,40km to less than 60km,4,9,-5
E01003936,5km to less than 10km,34,111,-77
E01003936,60km and over,4,22,-18
E01003936,Less than 2km,89,221,-132
E01003936,"Works mainly at an offshore installation, in no fixed place, or outside the UK",31,68,-37
E01003936,Works mainly from home,659,87,572
E01003937,10km to less than 20km,31,42,-11
E01003937,20km to less than 30km,4,12,-8
E01003937,2km to less than 5km,139,445,-306
E01003937,30km to less than 40km,1,4,-3
E01003937,40km to less than 60km,5,10,-5
E01003937,5km to less than 10km,83,144,-61
E01003937,60km and over,8,15,-7
E01003937,Less than 2km,97,195,-98
E01003937,"Works mainly at an offshore installation, in no fixed place, or outside the UK",75,92,-17
E01003937,Works mainly from home,546,74,472
E01003938,10km to less than 20km,36,62,-26
E01003938,20km to less than 30km,8,14,-6
E01003938,2km to less than 5km,156,349,-193
E01003938,30km to less than 40km,3,6,-3
E01003938,40km to less than 60km,2,7,-5
E01003938,5km to less than 10km,93,141,-48
E01003938,60km and over,7,11,-4
E01003938,Less than 2km,119,233,-114
E01003938,"Works mainly at an offshore installation, in no fixed place, or outside the UK",91,72,19
E01003938,Works mainly from home,370,57,313
E01003939,10km to less than 20km,30,46,-16
E01003939,20km to less than 30km,1,11,-10
E01003939,2km to less than 5km,146,416,-270
E01003939,30km to less than 40km,12,11,1
E01003939,40km to less than 60km,2,9,-7
E01003939,5km to less than 10km,68,146,-78
E01003939,60km and over,4,19,-15
E01003939,Less than 2km,146,355,-209
E01003939,"Works mainly at an offshore installation, in no fixed place, or outside the UK",88,87,1
E01003939,Works mainly from home,628,82,546
E01003940,10km to less than 20km,41,54,-13
E01003940,20km to less than 30km,4,7,-3
E01003940,2km to less than 5km,159,244,-85
E01003940,30km to less than 40km,1,5,-4
E01003940,40km to less than 60km,3,3,0
E01003940,5km to less than 10km,106,106,0
E01003940,60km and over,1,6,-5
E01003940,Less than 2km,86,113,-27
E01003940,"Works mainly at an offshore installation, in no fixed place, or outside the UK",110,86,24
E01003940,Works mainly from home,258,32,226
E01003941,10km to less than 20km,26,62,-36
E01003941,20km to less than 30km,7,15,-8
E01003941,2km to less than 5km,183,548,-365
E01003941,30km to less than 40km,4,13,-9
E01003941,40km to less than 60km,1,8,-7
E01003941,5km to less than 10km,84,140,-56
E01003941,60km and over,5,9,-4
E01003941,Less than 2km,112,225,-113
E01003941,"Works mainly at an offshore installation, in no fixed place, or outside the UK",92,92,0
E01003941,Works mainly from home,773,96,677
E01003942,10km to less than 20km,24,39,-15
E01003942,20km to less than 30km,5,7,-2
E01003942,2km to less than 5km,136,285,-149
E01003942,30km to less than 40km,6,2,4
E01003942,40km to less than 60km,2,2,0
E01003942,5km to less than 10km,77,80,-3
E01003942,60km and over,3,11,-8
E01003942,Less than 2km,110,115,-5
E01003942,"Works mainly at an offshore installation, in no fixed place, or outside the UK",92,62,30
E01003942,Works mainly from home,296,53,243
E01003943,10km to less than 20km,51,43,8
E01003943,20km to less than 30km,3,6,-3
E01003943,2km to less than 5km,151,205,-54
E01003943,30km to less than 40km,2,5,-3
E01003943,40km to less than 60km,1,6,-5
E01003943,5km to less than 10km,84,93,-9
E01003943,60km and over,13,12,1
E01003943,Less than 2km,121,125,-4
E01003943,"Works mainly at an offshore installation, in no fixed place, or outside the UK",83,68,15
E01003943,Works mainly from home,269,55,214
E01003945,10km to less than 20km,56,161,-105
E01003945,20km to less than 30km,6,12,-6
E01003945,2km to less than 5km,92,110,-18
E01003945,30km to less than 40km,1,7,-6
E01003945,40km to less than 60km,2,6,-4
E01003945,5km to less than 10km,124,397,-273
E01003945,60km and over,7,5,2
E01003945,Less than 2km,24,38,-14
E01003945,"Works mainly at an offshore installation, in no fixed place, or outside the UK",77,73,4
E01003945,Works mainly from home,537,116,421
E01003946,10km to less than 20km,65,175,-110
E01003946,20km to less than 30km,6,13,-7
E01003946,2km to less than 5km,78,84,-6
E01003946,30km to less than 40km,2,5,-3
E01003946,40km to less than 60km,4,7,-3
E01003946,5km to less than 10km,145,291,-146
E01003946,60km and over,6,12,-6
E01003946,Less than 2km,48,60,-12
E01003946,"Works mainly at an offshore installation, in no fixed place, or outside the UK",93,53,40
E01003946,Works mainly from home,457,108,349
E01003947,10km to less than 20km,45,103,-58
E01003947,20km to less than 30km,15,13,2
E01003947,2km to less than 5km,76,71,5
E01003947,30km to less than 40km,0,2,-2
E01003947,40km to less than 60km,0,3,-3
E01003947,5km to less than 10km,139,191,-52
E01003947,60km and over,5,6,-1
E01003947,Less than 2km,35,59,-24
E01003947,"Works mainly at an offshore installation, in no fixed place, or outside the UK",133,72,61
E01003947,Works mainly from home,187,57,130
E01003948,10km to less than 20km,81,286,-205
E01003948,20km to less than 30km,5,16,-11
E01003948,2km to less than 5km,53,74,-21
E01003948,30km to less than 40km,1,2,-1
E01003948,40km to less than 60km,0,6,-6
E01003948,5km to less than 10km,120,272,-152
E01003948,60km and over,6,15,-9
E01003948,Less than 2km,43,58,-15
E01003948,"Works mainly at an offshore installation, in no fixed place, or outside the UK",102,70,32
E01003948,Works mainly from home,590,84,506
E01003949,10km to less than 20km,54,139,-85
E01003949,20km to less than 30km,8,12,-4
E01003949,2km to less than 5km,107,118,-11
E01003949,30km to less than 40km,4,9,-5
E01003949,40km to less than 60km,3,8,-5
E01003949,5km to less than 10km,149,522,-373
E01003949,60km and over,5,17,-12
E01003949,Less than 2km,46,55,-9
E01003949,"Works mainly at an offshore installation, in no fixed place, or outside the UK",101,113,-12
E01003949,Works mainly from home,596,137,459
E01003950,10km to less than 20km,59,87,-28
E01003950,20km to less than 30km,10,12,-2
E01003950,2km to less than 5km,123,153,-30
E01003950,30km to less than 40km,5,5,0
E01003950,40km to less than 60km,3,7,-4
E01003950,5km to less than 10km,219,346,-127
E01003950,60km and over,7,6,1
E01003950,Less than 2km,50,76,-26
E01003950,"Works mainly at an offshore installation, in no fixed place, or outside the UK",111,97,14
E01003950,Works mainly from home,364,76,288
E01003951,10km to less than 20km,26,83,-57
E01003951,20km to less than 30km,6,9,-3
E01003951,2km to less than 5km,42,63,-21
E01003951,30km to less than 40km,1,5,-4
E01003951,40km to less than 60km,3,2,1
E01003951,5km to less than 10km,95,309,-214
E01003951,60km and over,3,12,-9
E01003951,Less than 2km,26,57,-31
E01003951,"Works mainly at an offshore installation, in no fixed place, or outside the UK",64,45,19
E01003951,Works mainly from home,385,112,273
E01003952,10km to less than 20km,28,80,-52
E01003952,20km to less than 30km,10,7,3
E01003952,2km to less than 5km,49,96,-47
E01003952,30km to less than 40km,1,4,-3
E01003952,40km to less than 60km,2,4,-2
E01003952,5km to less than 10km,130,509,-379
E01003952,60km and over,4,4,0
E01003952,Less than 2km,70,91,-21
E01003952,"Works mainly at an offshore installation, in no fixed place, or outside the UK",79,63,16
E01003952,Works mainly from home,625,123,502
E01003953,10km to less than 20km,41,111,-70
E01003953,20km to less than 30km,7,9,-2
E01003953,2km to less than 5km,68,142,-74
E01003953,30km to less than 40km,2,14,-12
E01003953,40km to less than 60km,0,8,-8
E01003953,5km to less than 10km,161,618,-457
E01003953,60km and over,1,7,-6
E01003953,Less than 2km,125,195,-70
E01003953,"Works mainly at an offshore installation, in no fixed place, or outside the UK",93,111,-18
E01003953,Works mainly from home,822,118,704
E01003954,10km to less than 20km,33,93,-60
E01003954,20km to less than 30km,4,10,-6
E01003954,2km to less than 5km,58,98,-40
E01003954,30km to less than 40km,1,6,-5
E01003954,40km to less than 60km,1,6,-5
E01003954,5km to less than 10km,109,463,-354
E01003954,60km and over,1,13,-12
E01003954,Less than 2km,71,82,-11
E01003954,"Works mainly at an offshore installation, in no fixed place, or outside the UK",53,71,-18
E01003954,Works mainly from home,605,89,516
E01003955,10km to less than 20km,37,89,-52
E01003955,20km to less than 30km,6,5,1
E01003955,2km to less than 5km,109,151,-42
E01003955,30km to less than 40km,1,1,0
E01003955,40km to less than 60km,0,5,-5
E01003955,5km to less than 10km,142,561,-419
E01003955,60km and over,1,8,-7
E01003955,Less than 2km,56,55,1
E01003955,"Works mainly at an offshore installation, in no fixed place, or outside the UK",74,100,-26
E01003955,Works mainly from home,661,99,562
E01003956,10km to less than 20km,34,70,-36
E01003956,20km to less than 30km,4,15,-11
E01003956,2km to less than 5km,76,122,-46
E01003956,30km to less than 40km,3,5,-2
E01003956,40km to less than 60km,6,11,-5
E01003956,5km to less than 10km,162,557,-395
E01003956,60km and over,5,19,-14
E01003956,Less than 2km,58,55,3
E01003956,"Works mainly at an offshore installation, in no fixed place, or outside the UK",68,68,0
E01003956,Works mainly from home,656,108,548
E01003957,10km to less than 20km,38,93,-55
E01003957,20km to less than 30km,3,6,-3
E01003957,2km to less than 5km,67,125,-58
E01003957,30km to less than 40km,3,2,1
E01003957,40km to less than 60km,0,5,-5
E01003957,5km to less than 10km,131,489,-358
E01003957,60km and over,5,10,-5
E01003957,Less than 2km,61,64,-3
E01003957,"Works mainly at an offshore installation, in no fixed place, or outside the UK",82,99,-17
E01003957,Works mainly from home,654,97,557
E01003958,10km to less than 20km,35,97,-62
E01003958,20km to less than 30km,7,12,-5
E01003958,2km to less than 5km,89,135,-46
E01003958,30km to less than 40km,1,4,-3
E01003958,40km to less than 60km,3,3,0
E01003958,5km to less than 10km,142,423,-281
E01003958,60km and over,4,11,-7
E01003958,Less than 2km,60,62,-2
E01003958,"Works mainly at an offshore installation, in no fixed place, or outside the UK",89,95,-6
E01003958,Works mainly from home,581,99,482
E01003960,10km to less than 20km,31,68,-37
E01003960,20km to less than 30km,2,10,-8
E01003960,2km to less than 5km,194,406,-212
E01003960,30km to less than 40km,0,4,-4
E01003960,40km to less than 60km,2,5,-3
E01003960,5km to less than 10km,85,145,-60
E01003960,60km and over,2,13,-11
E01003960,Less than 2km,83,155,-72
E01003960,"Works mainly at an offshore installation, in no fixed place, or outside the UK",99,87,12
E01003960,Works mainly from home,516,58,458
E01003961,10km to less than 20km,42,56,-14
E01003961,20km to less than 30km,8,17,-9
E01003961,2km to less than 5km,210,285,-75
E01003961,30km to less than 40km,1,8,-7
E01003961,40km to less than 60km,3,2,1
E01003961,5km to less than 10km,134,154,-20
E01003961,60km and over,13,15,-2
E01003961,Less than 2km,112,120,-8
E01003961,"Works mainly at an offshore installation, in no fixed place, or outside the UK",144,115,29
E01003961,Works mainly from home,235,68,167
E01003963,10km to less than 20km,40,48,-8
E01003963,20km to less than 30km,9,8,1
E01003963,2km to less than 5km,176,246,-70
E01003963,30km to less than 40km,7,7,0
E01003963,40km to less than 60km,6,2,4
E01003963,5km to less than 10km,111,120,-9
E01003963,60km and over,7,7,0
E01003963,Less than 2km,99,94,5
E01003963,"Works mainly at an offshore installation, in no fixed place, or outside the UK",125,97,28
E01003963,Works mainly from home,205,52,153
E01003966,10km to less than 20km,54,67,-13
E01003966,20km to less than 30km,11,13,-2
E01003966,2km to less than 5km,243,301,-58
E01003966,30km to less than 40km,2,4,-2
E01003966,40km to less than 60km,10,9,1
E01003966,5km to less than 10km,164,146,18
E01003966,60km and over,13,10,3
E01003966,Less than 2km,126,124,2
E01003966,"Works mainly at an offshore installation, in no fixed place, or outside the UK",180,127,53
E01003966,Works mainly from home,297,48,249
E01003969,10km to less than 20km,61,43,18
E01003969,20km to less than 30km,13,16,-3
E01003969,2km to less than 5km,306,400,-94
E01003969,30km to less than 40km,6,9,-3
E01003969,40km to less than 60km,7,7,0
E01003969,5km to less than 10km,179,198,-19
E01003969,60km and over,15,4,11
E01003969,Less than 2km,95,102,-7
E01003969,"Works mainly at an offshore installation, in no fixed place, or outside the UK",158,157,1
E01003969,Works mainly from home,662,92,570
E01003971,10km to less than 20km,20,54,-34
E01003971,20km to less than 30km,1,10,-9
E01003971,2km to less than 5km,114,171,-57
E01003971,30km to less than 40km,2,0,2
E01003971,40km to less than 60km,2,7,-5
E01003971,5km to less than 10km,88,106,-18
E01003971,60km and over,3,13,-10
E01003971,Less than 2km,57,109,-52
E01003971,"Works mainly at an offshore installation, in no fixed place, or outside the UK",82,91,-9
E01003971,Works mainly from home,208,61,147
E01003972,10km to less than 20km,27,45,-18
E01003972,20km to less than 30km,12,11,1
E01003972,2km to less than 5km,145,302,-157
E01003972,30km to less than 40km,1,5,-4
E01003972,40km to less than 60km,3,2,1
E01003972,5km to less than 10km,106,193,-87
E01003972,60km and over,6,19,-13
E01003972,Less than 2km,66,102,-36
E01003972,"Works mainly at an offshore installation, in no fixed place, or outside the UK",94,108,-14
E01003972,Works mainly from home,296,37,259
E01003973,10km to less than 20km,37,34,3
E01003973,20km to less than 30km,4,7,-3
E01003973,2km to less than 5km,193,309,-116
E01003973,30km to less than 40km,3,4,-1
E01003973,40km to less than 60km,7,6,1
E01003973,5km to less than 10km,114,150,-36
E01003973,60km and over,8,10,-2
